,km_driven,selling_price,Age,Luxury_Segment,Fuel_Used_Gas,Fuel_Used_Petrol,Ownership_2nd Owner,Ownership_3rd Owner,Ownership_4th Owner,Transimission_Type_Manual
2246,30766,440299,7,0,0,0,0,0,0,1
2247,67242,329799,9,0,0,0,0,0,0,1
2248,107170,397399,7,0,0,0,0,0,0,1
2249,97705,488699,5,0,0,0,0,0,0,1
2250,50070,503899,8,0,0,0,0,0,0,1
2251,50020,458599,7,0,0,0,0,0,0,1
2252,144580,309599,9,0,0,0,1,0,0,1
2253,73665,578799,6,0,0,0,1,0,0,1
2254,68431,325299,9,0,0,0,0,0,0,1
2255,76942,339699,9,0,0,0,0,0,0,1
2256,112079,395699,7,0,0,0,0,0,0,1
2257,78344,431299,8,0,0,0,0,0,0,1
2258,65801,315099,9,0,0,0,0,0,0,1
2259,2072,717699,1,0,0,1,0,0,0,1
2260,38202,394999,7,0,0,1,0,0,0,1
2261,18456,494999,12,0,0,1,0,0,0,1
2262,53358,328399,6,0,0,1,1,0,0,1
2263,7033,1066799,2,0,0,1,0,0,0,1
2264,46439,585599,6,0,0,1,1,0,0,1
2265,55357,378699,9,0,0,1,0,0,0,1
2266,20397,930199,2,0,0,1,0,0,0,0
2267,79986,592299,5,0,0,1,0,0,0,1
2268,31441,447299,8,0,0,1,0,0,0,1
2269,21719,1033999,1,0,0,1,0,0,0,0
2270,28491,708199,3,0,0,1,0,0,0,1
2271,95761,622299,13,0,0,1,1,0,0,0
2272,33556,292999,8,0,0,1,0,1,0,1
2273,9213,1236699,2,0,0,1,0,0,0,1
2274,60086,507099,8,0,0,0,1,0,0,1
2275,30995,1342399,1,0,0,0,0,0,0,1
2276,77868,1186599,5,0,0,0,0,0,0,0
2277,15339,2195299,1,0,0,0,0,0,0,1
2278,57222,482799,7,0,0,1,0,0,0,1
2279,28088,591499,3,0,0,1,0,0,0,0
2280,54468,263899,9,0,0,1,1,0,0,1
2281,55975,878199,5,0,0,1,0,0,0,0
2282,85222,841099,6,0,0,0,0,0,0,1
2283,41512,1018099,2,0,0,0,0,0,0,1
2284,16104,396999,5,0,0,1,0,0,0,1
2285,3509,469099,2,0,0,1,0,0,0,1
2286,235314,269299,7,0,0,1,0,0,0,1
2287,16183,1058099,3,0,0,1,0,0,0,0
2288,71379,812399,5,0,0,1,0,0,0,1
2289,39658,536999,5,0,0,1,0,1,0,1
2290,46722,436999,3,0,0,1,0,0,0,1
2291,25708,716499,3,0,0,1,0,0,0,1
2292,44040,591499,3,0,0,1,0,0,0,0
2293,77210,719999,5,0,0,1,0,0,0,1
2294,5998,1230799,2,0,0,1,0,0,0,0
2295,20706,997399,2,0,0,0,0,0,0,1
2296,56518,393599,7,0,0,1,0,0,0,1
2297,86990,343399,10,0,0,1,1,0,0,1
2298,21485,628399,3,0,0,1,0,0,0,1
2299,103616,605799,6,0,0,1,0,0,0,1
2300,64715,454999,4,0,0,1,1,0,0,1
2301,74283,943299,3,0,0,0,1,0,0,0
2302,62118,400899,5,0,0,1,0,0,0,1
2303,9875,1043199,2,0,0,1,0,0,0,0
2304,40217,401399,4,0,0,1,1,0,0,1
2305,48338,405799,8,0,0,1,0,0,0,1
2306,33355,542399,4,0,0,1,0,0,0,1
2307,35246,1061999,2,0,0,1,0,0,0,0
2308,11909,486599,3,0,0,1,0,0,0,1
2309,69768,880499,4,0,0,0,1,0,0,1
2310,32293,336699,4,0,0,1,0,0,0,1
2311,52011,374699,5,0,0,1,0,0,0,1
2312,8115,938499,1,0,0,1,0,0,0,0
2313,40169,565699,6,0,0,1,0,0,0,1
2314,39098,481999,5,0,0,1,0,0,0,1
2315,88698,543799,9,0,0,1,1,0,0,0
2316,96605,1108099,3,0,0,0,0,0,0,1
2317,22629,466799,4,0,0,1,0,0,0,0
2318,22103,692899,3,0,0,1,0,0,0,1
2319,30858,713299,5,0,0,1,1,0,0,0
2320,7945,1072699,1,0,0,1,0,0,0,0
2321,58302,509799,10,0,0,1,0,0,0,1
2322,11082,1802199,2,0,0,0,0,0,0,1
2323,31638,678999,6,0,0,1,1,0,0,0
2324,19182,603699,2,0,0,1,0,0,0,1
2325,23887,535899,3,0,0,1,0,0,0,1
2326,100795,203799,14,0,1,0,1,0,0,1
2327,26305,562899,5,0,0,1,0,0,0,1
2328,44244,345599,5,0,0,1,0,0,0,1
2329,3273,1066799,1,0,0,1,0,0,0,1
2330,11259,999499,1,0,0,1,0,0,0,1
2331,39091,316699,7,0,0,1,0,0,0,1
2332,63248,280399,6,0,0,1,0,0,0,1
2333,72168,253199,10,0,0,1,0,0,0,1
2334,26808,518699,6,0,0,1,0,0,0,1
2335,44442,1110299,6,0,0,0,0,0,0,1
2336,40885,772299,4,0,0,1,0,0,0,1
2337,15878,1766099,2,0,0,1,1,0,0,0
2338,22616,366099,5,0,0,1,0,0,0,1
2339,47886,513899,6,0,0,1,1,0,0,1
2340,69748,355499,4,0,0,1,0,0,0,1
2341,11628,745099,3,0,0,1,0,0,0,1
2342,19550,499199,5,0,0,1,1,0,0,1
2343,83008,475499,8,0,0,1,1,0,0,1
2344,93390,1048399,5,0,0,0,0,0,0,0
2345,45354,1053899,5,0,0,1,1,0,0,0
2346,42908,413799,4,0,0,1,0,0,0,1
2347,25837,492399,1,0,0,1,0,0,0,1
2348,75863,482299,2,0,0,1,0,0,0,1
2349,8785,953499,1,0,0,1,0,0,0,1
2350,27106,1032799,5,0,0,1,0,0,0,0
2351,86914,319399,5,0,0,1,0,0,0,1
2352,34760,393099,8,0,0,1,1,0,0,1
2353,42466,538799,5,0,0,1,0,0,0,1
2354,83306,675999,8,0,0,1,0,0,0,1
2355,89968,374899,5,0,0,1,1,0,0,1
2356,27785,680799,2,0,0,1,0,0,0,1
2357,7036,448499,3,0,0,1,0,0,0,1
2358,79223,786799,4,0,0,1,1,0,0,0
2359,13707,392699,5,0,0,1,0,0,0,1
2360,86781,523899,5,0,0,1,0,0,0,1
2361,5494,428799,3,0,0,1,0,0,0,1
2362,26493,447599,3,0,0,1,0,0,0,1
2363,24300,388399,5,0,0,1,0,0,0,1
2364,59869,775399,3,0,0,1,0,0,0,1
2365,46682,675999,4,0,0,1,1,0,0,1
2366,18299,501599,4,0,0,1,1,0,0,1
2367,75324,706699,5,0,0,1,1,0,0,1
2368,45725,341499,8,0,0,1,1,0,0,0
2369,63990,486899,4,0,0,1,0,0,0,1
2370,76694,312599,5,0,0,1,1,0,0,1
2371,41628,516299,5,0,0,1,1,0,0,1
2372,83526,506099,5,0,0,1,1,0,0,1
2373,20666,1172599,1,1,0,1,0,0,0,0
2374,60066,511799,5,0,0,1,1,0,0,1
2375,68055,520499,5,0,0,1,1,0,0,1
2376,23878,536899,5,0,0,1,0,0,0,1
2377,5855,486599,3,0,0,1,0,0,0,1
2378,79156,336699,4,0,0,1,0,0,0,1
2379,79502,520199,5,0,0,1,0,0,0,1
2380,51914,822599,4,0,0,1,0,0,0,0
2381,52409,344999,3,0,0,1,0,0,0,1
2382,109693,593699,5,0,0,1,0,0,0,1
2383,26120,413999,4,0,0,1,0,0,0,1
2384,36510,336699,4,0,0,1,0,0,0,1
2385,59553,636899,5,0,0,1,0,0,0,1
2386,12115,1085199,3,0,0,1,0,0,0,0
2387,13496,430899,1,0,0,1,0,0,0,1
2388,88825,896299,4,0,0,0,0,0,0,1
2389,18271,356299,3,0,0,1,0,0,0,1
2390,61387,829199,4,0,0,1,0,0,0,1
2391,79214,428599,7,0,0,1,0,0,0,1
2392,82985,373199,5,0,0,1,0,0,0,1
2393,22434,643399,3,0,0,1,0,0,0,1
2394,56588,528099,6,0,0,1,1,0,0,1
2395,33644,638599,1,0,0,1,0,0,0,1
2396,59637,446599,9,0,0,0,1,0,0,1
2397,81208,511799,6,0,0,1,0,0,0,1
2398,12622,2080899,1,1,0,0,0,0,0,0
2399,4364,1068599,1,0,0,1,0,0,0,1
2400,77836,582199,7,0,0,1,0,0,0,1
2401,82089,586799,7,0,0,1,0,1,0,1
2402,29002,312499,6,0,0,1,0,0,0,1
2403,68962,263899,9,0,0,1,0,0,0,1
2404,130229,449099,10,0,0,0,1,0,0,1
2405,24834,297499,11,0,0,1,1,0,0,1
2406,11384,496599,6,0,0,1,1,0,0,1
2407,16714,1107599,1,0,0,1,0,0,0,0
2408,31886,604199,4,0,0,1,1,0,0,1
2409,16870,1093999,2,0,0,1,0,0,0,0
2410,36085,583199,4,0,0,1,0,0,0,1
2411,40594,1014999,3,0,0,0,0,0,0,1
2412,17811,1192499,1,0,0,1,0,0,0,1
2413,16964,1218899,1,0,0,1,0,0,0,0
2414,36355,1788199,2,0,0,0,0,0,0,1
2415,97271,699499,5,0,0,1,0,0,0,1
2416,35513,570599,5,0,0,1,0,0,0,1
2417,19963,671499,2,0,0,1,0,0,0,1
2418,39155,485599,2,0,0,1,0,0,0,1
2419,39813,680799,2,0,0,1,0,0,0,1
2420,68569,365799,6,0,0,1,1,0,0,0
2421,32951,400899,5,0,0,1,0,0,0,1
2422,69599,708699,4,0,0,1,0,0,0,1
2423,41712,393099,8,0,0,1,0,0,0,1
2424,30771,393999,5,0,0,1,1,0,0,1
2425,52167,426799,6,0,0,1,0,0,0,1
2426,51351,725499,4,0,0,1,1,0,0,1
2427,14304,347699,4,0,0,1,0,1,0,1
2428,49654,964899,4,0,0,1,0,0,0,1
2429,68257,415899,6,0,0,1,0,0,0,0
2430,36052,622699,6,0,0,1,0,0,0,1
2431,65590,372799,5,0,0,1,0,0,0,1
2432,44598,612199,3,0,0,1,1,0,0,1
2433,23378,627299,5,0,0,1,1,0,0,1
2434,45994,663599,5,0,0,1,0,0,0,0
2435,77641,370399,8,0,0,1,0,0,0,1
2436,7672,1809999,2,0,0,0,0,0,0,1
2437,86841,513399,5,0,0,1,1,0,0,1
2438,35091,464299,3,0,0,1,0,0,0,1
2439,67363,320399,5,0,0,1,0,0,0,1
2440,42218,395999,7,0,0,1,0,0,0,1
2441,24068,438699,3,0,0,1,0,0,0,1
2442,60700,977799,3,0,0,0,0,0,0,1
2443,30281,430599,3,0,0,1,0,0,0,0
2444,14625,623699,3,0,0,1,0,0,0,1
2445,8628,459699,3,0,0,1,0,0,0,1
2446,43673,651599,3,0,0,1,0,0,0,1
2447,99312,734599,5,0,0,0,1,0,0,1
2448,43072,486599,3,0,0,1,1,0,0,1
2449,19656,874099,2,0,0,1,0,0,0,1
2450,41408,1583499,3,1,0,1,0,0,0,0
2451,122288,460599,10,0,0,0,0,0,0,1
2452,3373,387299,4,0,0,1,0,0,0,1
2453,7280,537899,4,0,0,1,0,0,0,1
2454,31512,1954399,8,1,0,0,0,0,0,0
2455,819,611699,2,0,0,1,0,0,0,1
2456,8807,588899,3,0,0,1,0,0,0,1
2457,55233,349499,8,0,0,1,1,0,0,1
2458,15744,348799,8,0,0,1,0,0,0,1
2459,48892,276099,8,0,0,1,1,0,0,1
2460,82795,625599,7,0,0,0,0,0,0,1
2461,6594,657599,4,0,0,1,0,0,0,1
2462,7221,787099,2,0,0,1,0,0,0,1
2463,13245,573499,8,0,0,1,0,0,0,1
2464,34687,634599,8,0,0,1,0,0,0,0
2465,32894,406699,8,0,0,1,0,0,0,1
2466,66143,301199,10,0,0,1,1,0,0,1
2467,13682,529199,4,0,0,1,0,0,0,1
2468,8880,578499,4,0,0,1,0,0,0,1
2469,15760,496599,3,0,0,1,0,0,0,1
2470,36923,333199,8,0,0,1,1,0,0,1
2471,14736,735599,3,0,0,1,0,0,0,1
2472,31323,537899,4,0,0,1,0,0,0,1
2473,8658,669199,3,0,0,1,0,0,0,1
2474,19472,563799,3,0,0,1,0,0,0,1
2475,24401,523099,6,0,0,1,0,0,0,0
2476,12893,477599,4,0,0,1,0,0,0,1
2477,75282,393999,8,0,0,1,1,0,0,1
2478,51756,330199,7,0,0,1,1,0,0,1
2479,21668,537899,4,0,0,1,0,0,0,1
2480,59673,332699,10,0,0,1,0,0,0,1
2481,31871,510399,5,0,0,1,1,0,0,1
2482,33830,496999,7,0,0,1,0,0,0,1
2483,21240,482099,4,0,0,1,0,0,0,1
2484,19649,688499,3,0,0,1,0,0,0,1
2485,29037,267099,7,0,0,1,0,0,0,1
2486,10872,491499,3,0,0,1,0,0,0,1
2487,50939,255399,7,0,0,1,0,0,0,1
2488,37285,388999,8,0,0,1,0,0,0,1
2489,50468,250399,8,0,0,1,0,0,0,1
2490,68118,431299,8,0,0,1,0,0,0,1
2491,53341,297099,3,0,0,1,0,0,0,1
2492,155633,918499,7,0,0,0,1,0,0,1
2493,62133,430199,8,0,0,1,0,0,0,1
2494,48589,363399,8,0,0,1,1,0,0,1
2495,17529,497099,4,0,0,1,1,0,0,1
2496,37685,509299,4,0,0,1,0,0,0,1
2497,18638,405199,6,0,0,1,0,0,0,1
2498,66617,358099,8,0,0,1,0,0,0,1
2499,14101,448399,4,0,0,1,1,0,0,1
2500,60905,440499,8,0,0,1,0,0,0,1
2501,61045,556899,3,0,0,1,0,0,0,1
2502,79338,537899,4,0,0,1,0,0,0,1
2503,51160,474999,9,0,0,1,0,0,0,1
2504,25032,418099,5,0,0,1,0,0,0,1
2505,10930,573099,4,0,0,1,1,0,0,1
2506,64056,364399,9,0,0,1,0,0,0,1
2507,3057,634299,3,0,0,1,0,0,0,1
2508,67355,469399,7,0,0,1,0,0,0,1
2509,17649,609599,4,0,0,0,1,0,0,1
2510,12382,514299,3,0,0,1,0,0,0,1
2511,74531,537899,4,0,0,1,0,0,0,1
2512,24631,227999,8,0,0,1,0,0,0,1
2513,6831,794499,2,0,0,1,0,0,0,1
2514,106265,452899,7,0,0,1,0,0,0,1
2515,34276,530499,7,0,0,1,0,0,0,1
2516,4259,366499,2,0,0,1,0,0,0,1
2517,43769,307099,4,0,0,1,0,0,0,1
2518,95285,649299,6,0,0,0,0,0,0,1
2519,2034,732499,2,0,0,1,0,0,0,1
2520,68126,413599,8,0,0,1,0,0,0,1
2521,43927,515399,4,0,0,1,0,0,0,1
2522,21546,513799,3,0,0,1,0,0,0,1
2523,27385,388599,5,0,0,1,0,0,0,1
2524,59277,466399,8,0,0,0,1,0,0,1
2525,47321,523399,7,0,0,0,1,0,0,1
2526,71369,757999,4,0,0,0,0,0,0,1
2527,135599,429999,8,0,0,0,0,0,0,1
2528,36130,376999,8,0,0,1,0,0,0,1
2529,37942,657599,4,0,0,1,0,0,0,1
2530,70684,355999,8,0,0,0,1,0,0,1
2531,17648,608399,4,0,0,1,0,0,0,0
2532,73111,359099,8,0,0,1,0,0,0,1
2533,11526,616399,3,0,0,1,0,0,0,0
2534,27019,534299,4,0,0,1,0,0,0,1
2535,30033,386999,4,0,0,1,0,0,0,1
2536,43586,695799,4,0,0,1,0,0,0,1
2537,24648,360799,7,0,0,1,1,0,0,1
2538,55766,663399,4,0,0,1,0,0,0,1
2539,35771,391099,5,0,0,1,0,0,0,1
2540,62791,465299,7,0,0,1,0,0,0,1
2541,28908,361799,7,0,0,1,0,0,0,1
2542,1717,341599,2,0,0,1,0,0,0,1
2543,43986,625299,4,0,0,1,0,0,0,1
2544,50323,594099,4,0,0,1,0,0,0,1
2545,28936,564299,4,0,0,1,0,0,0,1
2546,52776,313999,8,0,0,1,0,0,0,1
2547,23016,711499,3,0,0,1,0,0,0,1
2548,25759,542799,4,0,0,1,0,0,0,1
2549,20545,455299,4,0,0,1,0,0,0,0
2550,59197,560299,6,0,0,1,1,0,0,1
2551,7834,305599,3,0,0,1,0,0,0,1
2552,10474,344999,3,0,0,1,0,0,0,1
2553,46069,382099,3,0,0,1,0,0,0,1
2554,7142,325299,3,0,0,1,0,0,0,1
2555,26354,398199,4,0,0,1,0,0,0,1
2556,3859,537899,4,0,0,1,0,0,0,1
2557,60850,341699,9,0,0,1,1,0,0,1
2558,17021,424699,4,0,0,1,0,0,0,1
2559,4363,589699,2,0,0,1,1,0,0,1
2560,53877,905299,7,0,0,0,1,0,0,1
2561,36988,534299,4,0,0,1,0,0,0,1
2562,13130,565399,3,0,0,1,0,0,0,1
2563,5210,287999,7,0,0,1,0,0,0,1
2564,30661,942799,3,0,0,0,0,0,0,1
2565,23658,366199,8,0,0,1,0,0,0,1
2566,2152,280399,6,0,0,1,0,0,0,1
2567,30291,537899,4,0,0,1,0,0,0,1
2568,113748,200399,9,0,0,1,0,0,0,1
2569,21061,702699,6,0,0,1,0,0,0,0
2570,29821,249099,6,0,0,1,0,0,0,1
2571,13801,215099,9,0,0,1,0,0,0,1
2572,17152,261999,5,0,0,1,0,0,0,1
2573,27560,284099,10,0,0,1,0,0,0,1
2574,34856,388299,9,0,0,1,1,0,0,1
2575,4407,565799,4,0,0,1,0,0,0,1
2576,32958,551599,6,0,0,1,0,1,0,1
2577,25910,431299,8,0,0,1,1,0,0,1
2578,15000,272699,4,0,0,1,0,0,0,1
2579,27326,342499,10,0,0,1,0,0,0,1
2580,30573,221199,9,0,0,1,1,0,0,1
2581,55333,252899,5,0,0,1,0,0,0,1
2582,37252,217699,10,0,0,1,0,0,0,1
2583,105553,343699,9,0,0,1,0,0,0,1
2584,24009,275699,5,0,0,1,0,0,0,1
2585,27730,208299,10,0,0,1,1,0,0,1
2586,65687,392199,9,0,0,1,0,0,0,1
2587,53466,333999,8,0,0,1,0,0,0,1
2588,42197,221699,9,0,0,1,0,0,0,1
2589,34691,431699,8,0,0,1,0,0,0,1
2590,56398,414199,7,0,0,1,0,0,0,1
2591,10035,484099,4,0,0,1,1,0,0,1
2592,31288,343499,9,0,0,1,0,0,0,1
2593,46442,400999,8,0,0,1,1,0,0,1
2594,22271,252599,7,0,0,1,0,0,0,1
2595,26729,314299,7,0,0,1,0,0,0,1
2596,5498,244199,8,0,0,1,0,0,0,1
2597,45998,384299,8,0,0,1,0,0,0,1
2598,26690,438699,5,0,0,1,1,0,0,1
2599,78780,352899,10,0,0,1,0,0,0,1
2600,63619,275299,8,0,0,1,0,0,0,1
2601,20357,388599,7,0,0,1,1,0,0,1
2602,71200,473199,7,0,0,1,1,0,0,1
2603,44754,537899,4,0,0,1,0,0,0,1
2604,62225,458199,8,0,0,1,0,0,0,1
2605,30041,269499,4,0,0,1,0,0,0,1
2606,137235,206099,8,0,0,1,0,0,0,1
2607,58032,537899,4,0,0,1,0,0,0,1
2608,49855,537899,4,0,0,1,0,0,0,1
2609,21864,419699,7,0,0,1,0,0,0,1
2610,27166,230999,8,0,0,1,0,0,0,1
2611,27063,225099,8,0,0,1,1,0,0,1
2612,126215,426199,7,0,0,1,0,0,0,1
2613,30562,343899,8,0,0,1,0,0,0,1
2614,42499,238899,7,0,0,1,0,0,0,1
2615,34809,648499,4,0,0,1,0,0,0,1
2616,25341,652099,4,0,0,1,0,0,0,1
2617,54158,773399,4,0,0,1,0,0,0,1
2618,50708,312899,9,0,0,1,0,0,0,1
2619,42189,370999,8,0,0,1,0,0,0,1
2620,51677,565199,4,0,0,1,0,0,0,1
2621,88902,395199,8,0,0,1,1,0,0,1
2622,9892,433099,2,0,0,1,0,0,0,1
2623,12154,297399,3,0,0,1,0,0,0,1
2624,14107,480999,4,0,0,1,0,0,0,1
2625,58446,397599,9,0,0,0,0,0,0,1
2626,71674,360799,8,0,0,1,0,0,0,1
2627,26466,379099,4,0,0,1,0,0,0,1
2628,50298,349699,6,0,0,1,0,0,0,1
2629,42117,525799,3,0,0,1,0,0,0,1
2630,5054,325299,3,0,0,1,0,0,0,1
2631,50989,556299,5,0,0,1,0,0,0,1
2632,33312,317599,8,0,0,1,0,0,0,1
2633,32523,405799,4,0,0,1,0,0,0,1
2634,82065,340099,6,0,0,1,0,0,0,1
2635,138721,434399,8,0,0,0,0,0,0,1
2636,28366,584699,4,0,0,1,0,0,0,1
2637,18205,365099,7,0,0,1,0,0,0,1
2638,81678,365799,5,0,0,1,0,0,0,1
2639,23927,414399,4,0,0,1,0,0,0,1
2640,21973,418299,3,0,0,1,0,0,0,1
2641,6257,383999,2,0,0,1,0,0,0,1
2642,5481,341699,3,0,0,1,0,0,0,1
2643,38370,520599,4,0,0,1,0,0,0,1
2644,64151,325599,8,0,0,1,0,0,0,1
2645,53306,320799,7,0,0,1,0,0,0,1
2646,11543,307699,4,0,0,1,0,0,0,1
2647,58223,324299,7,0,0,1,0,0,0,1
2648,65896,525899,7,0,0,1,0,0,0,1
2649,23648,375699,3,0,0,1,0,0,0,1
2650,30451,305299,4,0,0,1,0,0,0,1
2651,15101,327599,3,0,0,1,0,0,0,1
2652,23787,335099,4,0,0,1,1,0,0,1
2653,11575,337199,3,0,0,1,0,0,0,1
2654,9583,1141499,1,0,0,1,0,0,0,0
2655,39391,1211099,3,0,0,0,0,0,0,1
2656,11907,666999,2,0,0,1,0,0,0,0
2657,28651,474299,7,0,0,1,0,0,0,1
2658,34587,379199,9,0,0,1,0,0,0,1
2659,38910,410999,10,0,0,1,0,0,0,1
2660,10769,1508299,2,0,0,0,0,0,0,0
2661,15913,1147399,3,0,0,1,0,0,0,0
2662,3678,517599,5,0,0,1,1,0,0,0
2663,81316,729399,6,0,0,0,0,0,0,0
2664,810,595599,1,0,0,1,0,0,0,0
2665,53337,762199,8,0,0,1,0,0,0,1
2666,49744,1651799,3,1,0,0,0,0,0,1
2667,37590,2157799,4,0,0,0,0,0,0,0
2668,32750,291999,6,0,0,1,0,0,0,1
2669,22434,688099,8,0,0,1,1,0,0,1
2670,26842,729099,2,0,0,1,0,0,0,0
2671,39841,489499,8,0,0,1,0,0,0,1
2672,30224,701399,5,0,0,1,1,0,0,0
2673,20699,439899,6,0,0,1,1,0,0,0
2674,9836,428799,6,0,0,1,1,0,0,0
2675,5327,1049599,2,0,0,1,0,0,0,1
2676,12618,740099,2,0,0,1,0,0,0,1
2677,40495,452099,8,0,0,1,0,0,0,1
2678,28281,318899,9,0,0,1,0,0,0,1
2679,44697,387099,5,0,0,1,0,0,0,0
2680,94384,518299,7,0,0,1,0,0,0,0
2681,13513,474299,3,0,0,1,0,0,0,0
2682,30741,548599,3,0,0,1,0,0,0,1
2683,20736,858899,2,0,0,1,0,0,0,1
2684,16667,820999,2,0,0,1,0,0,0,1
2685,39409,411999,9,0,0,1,0,0,0,1
2686,17689,837899,2,0,0,1,0,0,0,1
2687,43121,1206299,5,0,0,0,0,0,0,1
2688,50230,1441799,6,1,0,1,0,0,0,0
2689,20036,414399,4,0,0,1,0,0,0,0
2690,3615,505999,3,0,0,1,0,0,0,0
2691,24045,513699,7,0,0,1,0,0,0,1
2692,13708,1508299,2,0,0,1,0,0,0,1
2693,29775,395699,6,0,0,1,0,0,0,0
2694,10543,804399,2,0,0,1,0,0,0,1
2695,3357,1420299,1,1,0,1,0,0,0,0
2696,30635,501799,6,0,0,1,0,0,0,1
2697,29100,1683899,3,0,0,0,1,0,0,0
2698,33801,529299,5,0,0,1,0,0,0,1
2699,16583,312899,8,0,0,1,0,0,0,1
2700,11312,1015799,1,0,0,1,0,0,0,0
2701,14370,1567899,3,0,0,1,0,0,0,1
2702,43709,1312499,5,0,0,1,0,0,0,1
2703,20804,582399,6,0,0,1,0,0,0,1
2704,3028,1333899,1,0,0,1,0,0,0,0
2705,134186,461299,10,0,0,0,0,0,0,1
2706,11207,1911499,2,0,0,1,0,0,0,0
2707,44439,403899,7,0,0,1,0,0,0,0
2708,32964,502999,7,0,0,1,1,0,0,1
2709,25706,1962199,2,0,0,0,0,0,0,0
2710,32071,567299,6,0,0,1,0,0,0,1
2711,65631,563499,4,0,0,1,0,0,0,1
2712,44274,604099,3,0,1,0,0,0,0,1
2713,52985,690599,6,0,0,0,0,0,0,1
2714,65377,661899,6,0,0,0,1,0,0,1
2715,54872,364799,7,0,0,1,0,0,0,1
2716,6305,534799,4,0,0,1,0,0,0,1
2717,28634,1278599,2,0,0,1,0,0,0,1
2718,12331,1911499,2,0,0,1,0,0,0,0
2719,31005,351199,7,0,0,1,0,0,0,0
2720,9179,1119599,3,0,0,1,0,0,0,0
2721,69976,383799,10,0,0,0,1,0,0,1
2722,85211,678399,6,0,0,1,0,0,0,1
2723,13105,788399,3,0,0,1,0,0,0,0
2724,22716,934099,3,0,0,1,1,0,0,1
2725,34633,539399,6,0,0,1,0,0,0,1
2726,19400,1023599,5,0,0,1,1,0,0,0
2727,26650,1911499,2,0,0,1,0,0,0,0
2728,25895,537999,6,0,0,1,0,0,0,1
2729,21639,456499,6,0,0,1,0,0,0,1
2730,15692,561499,6,0,0,1,1,0,0,1
2731,18537,408399,6,0,0,1,1,0,0,1
2732,13712,358899,8,0,0,1,0,0,0,1
2733,16566,528699,7,0,0,1,0,0,0,1
2734,25130,1143799,3,0,0,1,0,0,0,0
2735,79569,601099,7,0,0,0,1,0,0,1
2736,8856,1171199,4,0,0,1,0,0,0,0
2737,15953,1149199,4,0,0,1,0,0,0,0
2738,58292,401199,8,0,0,1,1,0,0,1
2739,25886,323299,8,0,1,0,0,0,0,1
2740,66563,678599,6,0,0,1,0,0,0,0
2741,38225,408399,8,0,0,1,1,0,0,1
2742,23437,1480599,1,0,0,1,0,0,0,0
2743,19415,757699,5,0,0,1,0,0,0,1
2744,5746,504299,2,0,0,1,0,1,0,0
2745,41567,474699,6,0,0,1,0,0,0,1
2746,26508,619599,5,0,0,1,0,0,0,1
2747,13313,652399,5,0,0,0,0,0,0,1
2748,25031,369299,4,0,0,1,0,0,0,1
2749,32503,643099,6,0,0,1,0,0,0,1
2750,25560,588399,5,0,0,1,1,0,0,1
2751,20741,960399,5,0,0,1,0,0,0,0
2752,27167,371199,4,0,0,1,0,0,0,1
2753,43278,583799,6,0,0,1,0,0,0,1
2754,28987,487099,6,0,0,1,0,0,0,1
2755,25660,767599,4,0,0,1,0,0,0,1
2756,57341,1330799,4,0,0,0,0,0,0,0
2757,52222,482399,7,0,0,1,0,0,0,1
2758,49685,969799,3,0,0,0,0,0,0,1
2759,26549,1079199,3,0,0,1,0,0,0,0
2760,21815,465799,6,0,0,1,0,0,0,1
2761,55290,406999,9,0,0,1,0,0,0,0
2762,53415,691399,4,0,0,1,0,0,0,0
2763,5027,731199,3,0,0,1,0,0,0,0
2764,57325,410199,8,0,0,1,1,0,0,1
2765,35165,653299,5,0,0,1,0,0,0,1
2766,10045,1680899,4,1,0,1,0,0,0,0
2767,43088,752499,5,0,0,1,1,0,0,1
2768,60227,851999,7,0,0,1,0,0,0,1
2769,28090,1594799,4,1,0,0,0,0,0,1
2770,44471,838699,3,0,0,0,0,0,0,1
2771,78451,1449599,5,1,0,0,0,0,0,1
2772,42012,586699,4,0,0,1,0,0,0,1
2773,25701,918699,5,0,0,1,0,0,0,1
2774,24947,547999,5,0,0,1,0,0,0,1
2775,13333,403599,3,0,0,1,0,0,0,1
2776,52627,1229699,5,1,0,0,0,0,0,1
2777,30026,1669699,3,0,0,1,0,0,0,0
2778,7380,840799,3,0,0,1,1,0,0,0
2779,14577,407899,3,0,0,1,0,0,0,1
2780,20768,1141599,3,0,0,0,0,0,0,1
2781,47830,671199,5,0,0,1,0,0,0,1
2782,59839,440999,6,0,0,1,0,0,0,1
2783,30583,1757999,3,1,0,1,1,0,0,0
2784,12709,424199,4,0,0,1,0,0,0,1
2785,8384,763799,2,0,0,1,0,0,0,1
2786,28682,1990499,3,1,0,1,0,0,0,0
2787,74509,723699,6,0,0,0,0,0,0,1
2788,21363,686699,3,0,0,1,1,0,0,1
2789,43734,490199,4,0,0,1,0,0,0,1
2790,60463,1033699,4,0,0,1,0,0,0,0
2791,20050,311599,5,0,0,1,0,0,0,1
2792,5952,493599,1,0,0,1,0,0,0,1
2793,13332,476899,2,0,0,1,0,0,0,1
2794,61977,504499,8,0,0,1,0,0,0,1
2795,31248,714299,3,0,0,1,0,0,0,0
2796,41211,526299,5,0,0,1,0,0,0,1
2797,8142,750699,5,0,0,1,0,0,0,1
2798,25038,445899,5,0,0,1,0,0,0,1
