,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
119,Manual,1st Owner,Petrol,51364,440699,Ahmedabad,2019 Hyundai NEW SANTRO ERA 1.1 Manual,3
120,Manual,1st Owner,Petrol,75671,302099,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
121,Automatic,1st Owner,Petrol,21353,636999,Ahmedabad,2017 Hyundai Grand i10 SPORTZ (O) 1.2 AT VTVT Automatic,5
122,Manual,1st Owner,Petrol,5848,419599,Ahmedabad,2019 Maruti S PRESSO VXI PLUS Manual,3
123,Manual,1st Owner,Petrol,49314,477099,Ahmedabad,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
124,Manual,1st Owner,Petrol,45502,883099,Ahmedabad,2020 Hyundai VENUE S MT 1.2 KAPPA Manual,2
125,Manual,1st Owner,Petrol + CNG,69738,633499,Ahmedabad,2019 Honda Amaze 1.2 SMT I VTEC Manual,3
126,Manual,1st Owner,Petrol,98828,335699,Ahmedabad,2014 Maruti Wagon R 1.0 VXI Manual,8
127,Manual,1st Owner,Petrol,14257,297799,Ahmedabad,2017 Datsun Redi Go S 1.0 Manual,5
128,Manual,1st Owner,Petrol,16757,480099,Ahmedabad,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
129,Manual,1st Owner,Petrol,88370,441699,Ahmedabad,2016 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,6
130,Manual,1st Owner,Petrol,9204,776999,Ahmedabad,2020 Maruti Baleno ZETA 1.2 K12 Manual,2
131,Manual,1st Owner,Diesel,72123,1226599,Ahmedabad,2018 Hyundai Creta 1.6 SX (O) CRDI Manual,4
132,Manual,1st Owner,Petrol,28632,606599,Ahmedabad,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
133,Automatic,2nd Owner,Diesel,90181,871899,Ahmedabad,2017 Hyundai Creta 1.6 CRDI SX PLUS AUTO Automatic,5
134,Manual,2nd Owner,Petrol,50714,538299,Ahmedabad,2017 Maruti Swift VXI Manual,5
135,Manual,1st Owner,Petrol,11247,494899,Ahmedabad,2020 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,2
136,Manual,2nd Owner,Diesel,100430,997499,Ahmedabad,2017 Jeep Compass 2.0 LIMITED Manual,5
137,Manual,1st Owner,Petrol,10123,611799,Ahmedabad,2018 Hyundai Xcent SX 1.2 Manual,4
138,Manual,1st Owner,Petrol,39550,441899,Ahmedabad,2017 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,5
139,Manual,1st Owner,Petrol,15300,343999,Ahmedabad,2017 Hyundai Eon ERA PLUS Manual,5
140,Manual,1st Owner,Petrol,10006,312099,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
141,Manual,1st Owner,Petrol,20748,770199,Ahmedabad,2018 Hyundai Elite i20 ASTA 1.2 Manual,4
142,Manual,1st Owner,Petrol,4933,536899,Ahmedabad,2020 Maruti IGNIS SIGMA 1.2 K12 Manual,2
143,Manual,1st Owner,Petrol,64886,741899,Ahmedabad,2020 Maruti Baleno ZETA 1.2 K12 Manual,2
144,Manual,1st Owner,Diesel,41465,787399,Ahmedabad,2016 Maruti Vitara Brezza ZDI PLUS DUAL TONE Manual,6
145,Manual,1st Owner,Petrol,70427,441699,Ahmedabad,2016 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,6
146,Manual,1st Owner,Petrol,73191,441699,Ahmedabad,2016 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,6
147,Manual,1st Owner,Petrol,12536,628799,Ahmedabad,2019 Hyundai Grand i10 1.2 KAPPA SPORTZ (O) Manual,3
148,Manual,1st Owner,Petrol,11634,378299,Ahmedabad,2020 Maruti Alto LXI Manual,2
149,Manual,1st Owner,Petrol,6279,644899,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
150,Manual,1st Owner,Petrol,15568,436799,Ahmedabad,2017 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,5
151,Manual,1st Owner,Diesel,60946,1425399,Ahmedabad,2019 Jeep Compass 2.0 LIMITED Manual,3
152,Automatic,1st Owner,Diesel,74829,1349299,Ahmedabad,2017 Hyundai New Elantra 1.6 SX AT O Automatic,5
153,Manual,1st Owner,Diesel,61569,686699,Ahmedabad,2017 Maruti Vitara Brezza VDI OPT Manual,5
154,Automatic,1st Owner,Petrol,94609,882099,Ahmedabad,2018 Honda City VX CVT PETROL Automatic,4
155,Manual,1st Owner,Petrol,3627,696299,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
156,Manual,1st Owner,Petrol,10575,425899,Ahmedabad,2020 Maruti Alto VXI Manual,2
157,Manual,1st Owner,Petrol,7779,1441799,Ahmedabad,2020 Honda City ZX MT PETROL Manual,2
158,Manual,1st Owner,Petrol,31386,320399,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
159,Manual,1st Owner,Petrol,2385,754399,Ahmedabad,2021 Maruti Baleno DELTA 1.2 K12 Manual,1
160,Manual,1st Owner,Petrol,30916,496699,Ahmedabad,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
161,Manual,1st Owner,Petrol,6188,664999,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
162,Manual,1st Owner,Diesel,64465,906899,Ahmedabad,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
163,Automatic,1st Owner,Petrol,29880,1334199,Ahmedabad,2020 Honda City VX CVT PETROL Automatic,2
164,Manual,1st Owner,Petrol,32628,488199,Ahmedabad,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
165,Manual,2nd Owner,Petrol,43500,559499,Ahmedabad,2017 Hyundai Elite i20 Magna Executive 1.2 Manual,5
166,Manual,1st Owner,Petrol,58187,636599,Ahmedabad,2016 Hyundai Elite i20 ASTA 1.2 (O) Manual,6
167,Manual,2nd Owner,Petrol,27558,292699,Ahmedabad,2017 Datsun Redi Go S 1.0 Manual,5
168,Manual,2nd Owner,Diesel,82230,587299,Ahmedabad,2016 Maruti S Cross ZETA 1.3 Manual,6
169,Manual,1st Owner,Petrol,51405,563799,Ahmedabad,2019 Maruti Swift VXI Manual,3
170,Manual,2nd Owner,Petrol,23875,284599,Ahmedabad,2018 Datsun Redi Go T (O) Manual,4
171,Manual,1st Owner,Petrol,25708,475999,Ahmedabad,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
172,Manual,1st Owner,Petrol,29194,339999,Ahmedabad,2017 Hyundai Eon ERA PLUS Manual,5
173,Manual,1st Owner,Petrol,72477,415399,Ahmedabad,2017 Maruti Wagon R 1.0 VXI Manual,5
174,Manual,1st Owner,Diesel,39033,819199,Ahmedabad,2018 Maruti Vitara Brezza ZDI Manual,4
175,Manual,1st Owner,Petrol,47005,303399,Ahmedabad,2017 Maruti Alto 800 VXI Manual,5
176,Manual,1st Owner,Petrol,44701,383599,Ahmedabad,2019 Maruti Alto K10 VXI Manual,3
177,Automatic,1st Owner,Petrol,63556,1201699,Ahmedabad,2018 Hyundai Creta 1.6 SX AT PETROL Automatic,4
178,Manual,1st Owner,Petrol,43952,479199,Ahmedabad,2016 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,6
179,Manual,1st Owner,Petrol,29085,495799,Ahmedabad,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
180,Manual,1st Owner,Petrol,3111,722599,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
181,Manual,1st Owner,Petrol,60326,753799,Ahmedabad,2020 Maruti Baleno ZETA 1.2 K12 Manual,2
182,Automatic,1st Owner,Petrol,58603,1425099,Ahmedabad,2019 KIA SELTOS HTX AT PETROL Automatic,3
183,Manual,1st Owner,Petrol,27932,433999,Ahmedabad,2017 Maruti Wagon R 1.0 VXI Manual,5
184,Automatic,1st Owner,Petrol,3151,498499,Ahmedabad,2021 Maruti S PRESSO VXI AGS Automatic,1
185,Manual,1st Owner,Petrol,28059,308199,Ahmedabad,2017 Maruti Alto 800 VXI Manual,5
186,Manual,2nd Owner,Petrol,12020,325299,Ahmedabad,2018 Maruti Alto 800 LXI Manual,4
187,Manual,1st Owner,Diesel,29821,887999,Ahmedabad,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
188,Manual,1st Owner,Petrol,20287,344599,Ahmedabad,2017 Hyundai Eon ERA PLUS Manual,5
189,Manual,1st Owner,Petrol,56814,572899,Ahmedabad,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
190,Manual,1st Owner,Diesel,24186,953599,Ahmedabad,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
191,Manual,1st Owner,Diesel,74120,1263499,Ahmedabad,2018 Jeep Compass 2.0 LIMITED Manual,4
192,Manual,2nd Owner,Petrol,43288,476899,Ahmedabad,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual,7
193,Manual,1st Owner,Petrol,24968,383299,Ahmedabad,2020 Maruti Alto LXI Manual,2
194,Manual,2nd Owner,Diesel,56796,587099,Ahmedabad,2017 Maruti Baleno DELTA DDIS 190 Manual,5
195,Manual,1st Owner,Petrol,12094,377599,Ahmedabad,2020 Maruti Alto LXI Manual,2
196,Manual,1st Owner,Petrol,3521,625799,Ahmedabad,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
197,Automatic,2nd Owner,Diesel,33373,837599,Ahmedabad,2018 Maruti Vitara Brezza ZDI+ DUAL TONE AMT Automatic,4
198,Manual,1st Owner,Petrol,21530,320399,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
199,Manual,1st Owner,Diesel,94331,643499,Ahmedabad,2017 Maruti Vitara Brezza VDI OPT Manual,5
200,Manual,1st Owner,Petrol,13099,715299,Ahmedabad,2020 Maruti Dzire VXI Manual,2
201,Manual,1st Owner,Petrol,16809,361999,Ahmedabad,2018 Hyundai Eon ERA PLUS Manual,4
202,Manual,1st Owner,Petrol,45065,705899,Ahmedabad,2017 Hyundai Elite i20 ASTA 1.2 (O) Manual,5
203,Manual,1st Owner,Petrol,15248,691299,Ahmedabad,2019 Maruti Dzire VXI Manual,3
204,Manual,2nd Owner,Petrol,58758,982899,Ahmedabad,2019 Honda City VX MT PETROL Manual,3
205,Manual,1st Owner,Petrol,90855,532799,Ahmedabad,2016 Maruti Baleno DELTA 1.2 K12 Manual,6
206,Automatic,1st Owner,Petrol,60974,1479999,Ahmedabad,2019 KIA SELTOS GTX 1.4 GDI AT PETROL Automatic,3
207,Manual,1st Owner,Diesel,51018,619499,Ahmedabad,2017 Maruti Dzire VDI Manual,5
208,Manual,1st Owner,Petrol,46398,298299,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
209,Manual,1st Owner,Petrol,3929,344999,Ahmedabad,2019 Maruti Alto LXI Manual,3
210,Manual,1st Owner,Petrol,56461,280199,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
211,Manual,1st Owner,Petrol,56825,699899,Ahmedabad,2018 Honda Jazz 1.2 V MT Manual,4
212,Manual,1st Owner,Diesel,83206,562699,Ahmedabad,2017 Maruti Baleno DELTA DDIS 190 Manual,5
213,Manual,1st Owner,Petrol,76473,530099,Ahmedabad,2015 Hyundai Elite i20 SPORTZ 1.2 Manual,7
214,Manual,1st Owner,Diesel,41893,682099,Ahmedabad,2017 Maruti Dzire ZDI Plus Manual,5
215,Manual,1st Owner,Diesel,58070,1153699,Ahmedabad,2018 Jeep Compass 2.0 LONGITUDE (O) Manual,4
216,Manual,1st Owner,Diesel,115329,555699,Ahmedabad,2017 Maruti Baleno DELTA DDIS 190 Manual,5
217,Manual,1st Owner,Petrol,6227,711499,Ahmedabad,2019 Maruti Dzire VXI Manual,3
218,Manual,1st Owner,Petrol,59008,581499,Ahmedabad,2018 Hyundai Xcent S 1.2 Manual,4
219,Manual,1st Owner,Petrol,27061,598499,Ahmedabad,2018 Maruti Dzire VXI Manual,4
220,Automatic,2nd Owner,Petrol,26810,516499,Ahmedabad,2019 Hyundai NEW SANTRO 1.1 SPORTS AMT Automatic,3
221,Manual,2nd Owner,Diesel,71647,708099,Ahmedabad,2018 Maruti Vitara Brezza VDI Manual,4
222,Manual,1st Owner,Petrol,37768,633499,Ahmedabad,2019 Honda Amaze 1.2 SMT I VTEC Manual,3
223,Manual,1st Owner,Petrol,13271,441099,Ahmedabad,2019 Maruti S PRESSO VXI PLUS Manual,3
224,Manual,1st Owner,Petrol,20761,711499,Ahmedabad,2019 Maruti Dzire VXI Manual,3
225,Manual,1st Owner,Petrol,6027,455499,Ahmedabad,2021 Maruti S PRESSO VXI PLUS Manual,1
226,Manual,1st Owner,Petrol,70184,475999,Ahmedabad,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
227,Manual,1st Owner,Petrol,23584,498399,Ahmedabad,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
228,Manual,1st Owner,Petrol,9552,688099,Ahmedabad,2019 Maruti Baleno ZETA 1.2 K12 Manual,3
229,Manual,2nd Owner,Diesel,59878,742499,Ahmedabad,2017 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual,5
230,Manual,1st Owner,Petrol,13357,555899,Ahmedabad,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,5
231,Manual,1st Owner,Diesel,52735,732599,Ahmedabad,2018 Maruti Vitara Brezza VDI Manual,4
232,Manual,1st Owner,Petrol,7600,722599,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
233,Manual,1st Owner,Petrol,2966,383699,Ahmedabad,2020 Maruti Alto LXI Manual,2
234,Manual,1st Owner,Petrol,100616,399599,Ahmedabad,2015 Hyundai Grand i10 MAGNA 1.2 VTVT Manual,7
235,Manual,1st Owner,Petrol,32623,680999,Ahmedabad,2020 Maruti Dzire VXI Manual,2
236,Manual,1st Owner,Petrol,18618,683499,Ahmedabad,2019 Maruti Dzire VXI Manual,3
237,Manual,1st Owner,Petrol,30579,540699,Ahmedabad,2017 Hyundai Grand i10 Sportz(O) 1.2 MT Manual,5
238,Manual,2nd Owner,Petrol,48585,603499,Ahmedabad,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
239,Manual,1st Owner,Petrol,6189,464199,Ahmedabad,2018 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,4
240,Manual,1st Owner,Petrol,4916,428599,Ahmedabad,2020 Maruti Alto VXI Manual,2
241,Manual,2nd Owner,Petrol,6118,336699,Ahmedabad,2018 Maruti Alto 800 LXI Manual,4
242,Manual,1st Owner,Petrol,22651,689699,Ahmedabad,2021 Maruti Baleno DELTA 1.2 K12 Manual,1
243,Automatic,1st Owner,Petrol,14471,849499,Ahmedabad,2018 Maruti Ciaz ALPHA 1.4 VVT AMT Automatic,4
244,Manual,1st Owner,Diesel,60680,526899,Ahmedabad,2017 Maruti Baleno DELTA DDIS 190 Manual,5
245,Manual,1st Owner,Petrol,51298,302099,Ahmedabad,2017 Hyundai Eon ERA PLUS Manual,5
246,Manual,1st Owner,Petrol,33217,577999,Ahmedabad,2018 Maruti Baleno DELTA 1.2 K12 Manual,4
247,Manual,1st Owner,Petrol,12144,336699,Ahmedabad,2018 Maruti Alto 800 LXI Manual,4
248,Manual,1st Owner,Petrol + CNG,61631,591199,Ahmedabad,2020 Hyundai NEW SANTRO 1.1 MAGNA CNG MT Manual,2
249,Manual,1st Owner,Petrol,38454,637799,Ahmedabad,2017 Maruti Dzire VXI Manual,5
250,Manual,1st Owner,Petrol,38391,449799,Ahmedabad,2017 Maruti Wagon R 1.0 VXI Manual,5
251,Manual,1st Owner,Petrol,45026,334699,Ahmedabad,2018 Maruti Alto 800 LXI Manual,4
252,Manual,1st Owner,Petrol,83622,658899,Ahmedabad,2018 Maruti Ciaz ZETA 1.4 VVT Manual,4
253,Manual,1st Owner,Petrol,49925,320399,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
254,Manual,1st Owner,Petrol,9727,704599,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
255,Manual,1st Owner,Petrol,31312,415399,Ahmedabad,2016 Maruti Wagon R 1.0 VXI Manual,6
256,Manual,1st Owner,Petrol,42285,336699,Ahmedabad,2018 Maruti Alto 800 LXI Manual,4
257,Automatic,2nd Owner,Petrol,64002,1300199,Ahmedabad,2017 Skoda Octavia 1.8 TSI STYLE PLUS AT Automatic,5
258,Manual,1st Owner,Petrol,8696,711499,Ahmedabad,2019 Maruti Dzire VXI Manual,3
259,Manual,1st Owner,Petrol,64064,524099,Ahmedabad,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,5
260,Manual,1st Owner,Petrol,7339,394999,Ahmedabad,2021 Maruti Alto LXI Manual,1
261,Manual,1st Owner,Diesel,77774,863599,Ahmedabad,2019 Ford Ecosport 1.5TITANIUM TDCI Manual,3
262,Manual,1st Owner,Petrol,10931,369799,Ahmedabad,2020 Maruti Alto LXI Manual,2
263,Manual,1st Owner,Diesel,83464,535399,Ahmedabad,2017 Maruti Baleno DELTA DDIS 190 Manual,5
264,Manual,1st Owner,Petrol,71567,325899,Ahmedabad,2013 Maruti Wagon R 1.0 VXI Manual,9
265,Manual,1st Owner,Petrol,43319,537099,Ahmedabad,2017 Hyundai Xcent E PLUS Manual,5
266,Manual,1st Owner,Petrol,2340,531399,Ahmedabad,2021 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,1
267,Manual,2nd Owner,Petrol,31829,745499,Ahmedabad,2019 Ford Ecosport 1.5 TITANIUM TI VCT Manual,3
268,Manual,1st Owner,Petrol,48213,492999,Ahmedabad,2018 Maruti IGNIS ZETA 1.2 K12 Manual,4
269,Manual,1st Owner,Petrol,45942,694999,Ahmedabad,2020 Maruti Baleno ALPHA 1.2 K12 Manual,2
270,Manual,1st Owner,Petrol,25242,949899,Ahmedabad,2019 Maruti XL6 ALPHA SHVS  MT Manual,3
271,Manual,1st Owner,Petrol,9711,671199,Ahmedabad,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
272,Manual,1st Owner,Petrol,66749,612799,Ahmedabad,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
273,Manual,1st Owner,Diesel,80262,770199,Ahmedabad,2018 Maruti S Cross ZETA 1.3 SHVS Manual,4
274,Manual,1st Owner,Petrol,43667,555899,Ahmedabad,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,5
275,Manual,1st Owner,Petrol,48541,586599,Ahmedabad,2017 Maruti Baleno ZETA 1.2 K12 Manual,5
276,Manual,1st Owner,Petrol,67373,301599,Ahmedabad,2017 Maruti Alto 800 LXI Manual,5
277,Manual,1st Owner,Petrol,16493,699799,Ahmedabad,2020 Maruti Baleno DELTA 1.2 K12 Manual,2
278,Manual,1st Owner,Petrol,35407,427699,Ahmedabad,2017 Maruti Wagon R 1.0 VXI Manual,5
279,Manual,1st Owner,Petrol,41831,459199,Ahmedabad,2017 Maruti IGNIS ZETA 1.2 K12 Manual,5
280,Manual,1st Owner,Petrol,21753,425199,Ahmedabad,2017 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,5
281,Manual,1st Owner,Petrol,19702,464799,Ahmedabad,2020 Maruti S PRESSO VXI PLUS Manual,2
